"","x"
"7596",1475.88175457356
"7597",1484.83772619357
"7598",1519.25025531603
"7599",1490.1817244525
"7600",1494.55196651024
"7601",1492.98231340507
"7602",1496.56931469137
"7603",1491.79554057054
"7604",1522.71712903775
"7605",1476.11773977344
"7606",1497.22692460519
"7607",1486.3609490407
"7608",1510.25596722199
"7609",1476.74752153365
"7610",1515.98936381285
"7611",1505.82626908995
"7612",1518.33773781517
"7613",1495.43061604856
"7614",1505.55421758801
"7615",1490.10939256469
"7616",1508.40345481352
"7617",1474.02607555813
"7618",1475.04423517511
"7619",1530.23363332197
"7620",1478.37443485271
"7621",1516.28497861141
"7622",1513.76786441319
"7623",1467.70814894988
"7624",1494.15361550968
"7625",1531.02756948707
"7626",1497.52713253825
"7627",1518.57588955401
"7628",1518.46773703616
"7629",1473.44323127964
"7630",1468.43240205429
"7631",1498.78545923616
"7632",1478.63631653762
"7633",1494.89120800788
"7634",1497.45230934128
"7635",1504.06743766638
"7636",1514.88672183569
"7637",1474.8862289761
"7638",1493.71098305284
"7639",1517.99551376371
"7640",1498.33664833839
"7641",1488.66665783647
"7642",1481.5950789572
"7643",1521.83519111943
"7644",1508.70610554006
"7645",1494.65661063857
"7646",1488.44562679223
"7647",1505.13773993762
"7648",1485.584262728
"7649",1506.57547733381
"7650",1483.23577631884
"7651",1495.18332206858
"7652",1510.77984615007
"7653",1489.15843827808
"7654",1501.61060998236
"7655",1494.02224138671
"7656",1518.00639799645
"7657",1506.62912744572
"7658",1502.91671714591
"7659",1492.99833343855
"7660",1514.17933219604
"7661",1514.02838269285
"7662",1535.85847319553
"7663",1483.62901716839
"7664",1495.98231650726
"7665",1500.73309223545
"7666",1469.81973361649
"7667",1497.1658206283
"7668",1501.99401316345
"7669",1512.87827957431
"7670",1523.16944621142
"7671",1529.17441233984
"7672",1516.84598047957
"7673",1552.89058308419
"7674",1521.25208549373
"7675",1518.21604127761
"7676",1478.78755788317
"7677",1474.22562308878
"7678",1485.85851838755
"7679",1493.13745669142
"7680",1494.49884253899
"7681",1497.25585168037
"7682",1470.11815871054
"7683",1518.30760605502
"7684",1470.98469223874
"7685",1503.8259737809
"7686",1516.06330816712
"7687",1496.51168959197
"7688",1491.41060245779
"7689",1509.03719798553
"7690",1486.66342882286
"7691",1496.45770064556
"7692",1527.57091983228
"7693",1499.42305872247
"7694",1498.83073492877
"7695",1504.65674833062
"7696",1513.07032358043
"7697",1501.36896847423
"7698",1508.34576574598
"7699",1494.04912783734
"7700",1486.62831836868
"7701",1468.74114505031
"7702",1514.77102193286
"7703",1528.54013458499
"7704",1527.58639391995
"7705",1479.87613321937
"7706",1488.59626530721
"7707",1504.59633347355
"7708",1524.08739189947
"7709",1470.67215955627
"7710",1487.49507367936
"7711",1516.16711235413
"7712",1501.03146093359
"7713",1506.08726942315
"7714",1508.64044863214
"7715",1476.43336605236
"7716",1517.5299106505
"7717",1505.11872666094
"7718",1535.42035626735
"7719",1535.28478041918
"7720",1494.00961430567
"7721",1468.72324701026
"7722",1501.85712803677
"7723",1496.6856665348
"7724",1504.13862489432
"7725",1484.91462077209
"7726",1493.16341514655
"7727",1475.96170557793
"7728",1517.447205982
"7729",1462.95343869395
"7730",1479.69271865139
"7731",1524.30114148801
"7732",1517.00886235719
"7733",1514.61129281735
"7734",1490.93155742489
"7735",1482.49484687676
"7736",1496.9347030093
"7737",1487.81979191577
"7738",1519.86099521408
"7739",1475.0833263295
"7740",1508.48057750048
"7741",1478.59977618079
"7742",1499.87055343237
"7743",1480.02956761307
"7744",1483.85492489137
"7745",1493.64294031421
"7746",1507.07892622908
"7747",1515.11255868257
"7748",1509.25964771913
"7749",1501.94605795507
"7750",1494.41900174946
"7751",1500.6685095373
"7752",1495.99245407677
"7753",1503.9054867292
"7754",1490.29179476085
"7755",1476.68553471097
"7756",1487.8771736409
"7757",1494.22874667248
"7758",1507.53740828988
"7759",1501.28194963029
"7760",1500.27143641082
"7761",1487.46842448362
"7762",1498.38067673205
"7763",1483.83125114469
"7764",1484.8009513867
"7765",1511.80240565908
"7766",1495.08224187115
"7767",1510.45220465889
"7768",1499.35187029066
"7769",1482.0217518061
"7770",1521.05938383258
"7771",1523.94191843683
"7772",1485.14949908045
"7773",1532.32436649447
"7774",1504.60111746656
"7775",1505.17871087878
"7776",1468.02295981181
"7777",1501.11047408382
"7778",1481.07868663342
"7779",1493.95877112818
"7780",1498.82289906804
"7781",1515.71009462244
"7782",1487.48181691687
"7783",1545.36806161229
"7784",1516.83906167729
"7785",1514.86257275984
"7786",1469.24539864658
"7787",1518.51699147164
"7788",1511.06635396603
"7789",1489.20011049873
"7790",1511.21980814621
"7791",1508.11525782165
"7792",1473.06062210836
"7793",1502.32982077292
"7794",1509.3529065364
"7795",1491.69972408991
"7796",1506.33979260712
"7797",1513.52121806544
"7798",1507.08944116442
"7799",1509.04748233306
"7800",1505.95013519106
"7801",1521.44203528534
"7802",1510.81017839357
"7803",1490.69532847656
"7804",1511.07018270299
"7805",1475.61107641131
"7806",1503.6008787444
"7807",1514.33992660373
"7808",1504.08663195053
"7809",1504.91537032341
"7810",1485.57560782141
"7811",1492.48697175588
"7812",1510.43059389133
"7813",1498.51960421607
"7814",1501.38770513235
"7815",1501.17862574682
"7816",1505.19627110878
"7817",1485.62920409875
"7818",1497.47500469017
"7819",1490.5509757263
"7820",1487.89060187491
"7821",1510.01583436781
"7822",1481.70217982643
"7823",1516.91074051564
"7824",1537.2549090846
"7825",1487.28855832596
"7826",1479.38636007908
"7827",1486.24772714504
"7828",1495.96701128587
"7829",1468.69459163019
"7830",1501.53023449705
"7831",1502.33757547952
"7832",1503.31490026036
"7833",1508.96992340182
"7834",1504.7553860103
"7835",1484.25856069922
"7836",1498.78785833608
"7837",1493.57809424912
"7838",1491.51890506511
"7839",1510.21223392047
"7840",1475.60982469118
"7841",1521.82951357139
"7842",1501.81880358919
"7843",1523.28903038622
"7844",1518.85557567484
"7845",1501.25649357528
"7846",1523.11155120941
"7847",1488.04199184463
"7848",1508.94115760731
"7849",1509.27093614412
"7850",1493.66707861199
"7851",1496.83668902691
"7852",1499.52554008419
"7853",1500.15590371854
"7854",1489.55039807128
"7855",1490.71497638088
"7856",1514.11761456639
"7857",1500.20503447084
"7858",1491.03716846932
"7859",1491.68248023915
"7860",1512.24807949963
"7861",1484.09924925494
"7862",1468.71084552838
"7863",1516.99626489556
"7864",1507.35727947195
"7865",1509.6708432643
"7866",1502.79204724254
"7867",1499.85511893689
"7868",1511.1351759518
"7869",1473.04028157399
"7870",1468.49168551323
"7871",1482.24643515487
"7872",1494.35609932316
"7873",1503.11990602118
"7874",1485.77659249535
"7875",1480.92087753319
"7876",1476.44551200852
"7877",1502.42708357124
"7878",1475.57441113565
"7879",1507.48863400182
"7880",1513.47998418929
"7881",1514.90383010494
"7882",1497.28846555615
"7883",1495.34812578129
"7884",1526.85963239345
"7885",1493.79849248542
"7886",1491.92400871414
"7887",1475.7916821655
"7888",1480.96974882633
"7889",1510.33620690877
"7890",1519.15631052889
"7891",1501.08722322829
"7892",1518.49048527998
"7893",1531.25541728143
"7894",1503.36751218018
"7895",1498.60947958251
"7896",1476.82935239596
"7897",1511.43361309857
"7898",1497.02711312051
"7899",1505.79056643064
"7900",1503.39422393483
"7901",1496.43360702409
"7902",1499.74403782885
"7903",1479.37199771951
"7904",1497.49872983
"7905",1486.35074861354
"7906",1510.10440584852
"7907",1506.41106683001
"7908",1501.54190012494
"7909",1523.35993621669
"7910",1482.26237086525
"7911",1474.71424319483
"7912",1513.9506046706
"7913",1508.66684740875
"7914",1504.16273648917
"7915",1507.25875438739
"7916",1517.10516597438
"7917",1510.39947535487
"7918",1505.49206380634
"7919",1475.28003436933
"7920",1507.27774597936
"7921",1500.26701774163
"7922",1486.5855587623
"7923",1496.41119456099
"7924",1488.43246532011
"7925",1498.03073039679
"7926",1535.55891409301
"7927",1486.06490179926
"7928",1502.98576393527
"7929",1518.33173738691
"7930",1540.46340034669
"7931",1492.68754001236
"7932",1522.97194559654
"7933",1516.92734940967
"7934",1517.53488354746
"7935",1485.81168437107
"7936",1488.0896139712
"7937",1510.17837325122
"7938",1500.80163816016
"7939",1500.62876748129
"7940",1503.34951662746
"7941",1501.51709624121
"7942",1499.97591319745
"7943",1507.69172502403
"7944",1488.84653219628
"7945",1508.28130739672
"7946",1503.72565567375
"7947",1488.37908404974
"7948",1485.28531338206
"7949",1477.43456201368
"7950",1499.28269778049
"7951",1489.71048455755
"7952",1503.88799720088
"7953",1504.91304790377
"7954",1510.42189496234
"7955",1505.29921196689
"7956",1517.63869630764
"7957",1493.22284580388
"7958",1503.26296819911
"7959",1502.05161596812
"7960",1483.92311529048
"7961",1482.55425694947
"7962",1488.87999289779
"7963",1494.0126606994
"7964",1489.50609823007
"7965",1478.47871721291
"7966",1490.84594674498
"7967",1482.4540402111
"7968",1511.92256695725
"7969",1508.84028633789
"7970",1507.24877418335
"7971",1489.92768881921
"7972",1515.52344191874
"7973",1489.41796929168
"7974",1494.13152604578
"7975",1525.0956020891
"7976",1485.43142299514
"7977",1513.81009500591
"7978",1472.42259068215
"7979",1515.81434292575
"7980",1489.50420507632
"7981",1481.50657528025
"7982",1506.99344847434
"7983",1477.41528218608
"7984",1528.96097128997
"7985",1502.57845568064
"7986",1479.77345368918
"7987",1473.85781791341
"7988",1501.13629916668
"7989",1487.92739026914
"7990",1484.21553831284
"7991",1507.09616788466
"7992",1499.08449579461
"7993",1495.70907651047
"7994",1505.14347998956
"7995",1500.94752882707
"7996",1507.38331966019
"7997",1478.42542551843
"7998",1501.39242959755
"7999",1500.03837325587
"8000",1521.61154897985
"8001",1483.01223894925
"8002",1510.13966099271
"8003",1519.79008051782
"8004",1512.3871888485
"8005",1520.25606578226
"8006",1502.66802210375
"8007",1502.35775525099
"8008",1502.72111995357
"8009",1511.52984721582
"8010",1506.37732003588
"8011",1507.90356361264
"8012",1523.07314559748
"8013",1517.14664439535
"8014",1474.83787832405
"8015",1464.75568356464
"8016",1494.49086195245
"8017",1507.84285014506
"8018",1474.7403847661
"8019",1491.16864318816
"8020",1491.66333340425
"8021",1509.85805164226
"8022",1516.53672407972
"8023",1489.16064466181
"8024",1505.94433523851
"8025",1506.26150924693
"8026",1518.01800695195
"8027",1488.0163237922
"8028",1481.49971757628
"8029",1480.96054915121
"8030",1509.76886803295
"8031",1520.91486483689
"8032",1516.86054094323
"8033",1519.41447627868
"8034",1504.2389261334
"8035",1496.7045339939
"8036",1478.03906742633
"8037",1479.1301586359
"8038",1478.75460100347
"8039",1481.10201770501
"8040",1482.55589636796
"8041",1489.88544677048
"8042",1514.38354220086
"8043",1506.92456505622
"8044",1460.12168040725
"8045",1503.4376511874
"8046",1504.03396325157
"8047",1516.47861783419
"8048",1495.08991892147
"8049",1503.90904494684
"8050",1503.71534845242
"8051",1478.69270431158
"8052",1512.56713947524
"8053",1485.69811701486
"8054",1460.62014645083
"8055",1498.05004103642
"8056",1490.26661725175
"8057",1477.72118987621
"8058",1507.27222678324
"8059",1532.23363380849
"8060",1491.4376765991
"8061",1486.95721625376
"8062",1517.66378561217
"8063",1459.53781277613
"8064",1486.84517407937
"8065",1486.10585116323
"8066",1488.84110883778
"8067",1477.95767972123
"8068",1513.28478349863
"8069",1514.51640200587
"8070",1513.1958919867
"8071",1533.35985560743
"8072",1506.88630879055
"8073",1510.06146780081
"8074",1513.51545142567
"8075",1523.7813650381
"8076",1456.94007191592
"8077",1493.20288428665
"8078",1478.7310348642
"8079",1498.24506801747
"8080",1483.67206721608
"8081",1504.03807635448
"8082",1506.22567296319
"8083",1526.86859417818
"8084",1471.97081898045
"8085",1484.46612872071
"8086",1521.7691240891
"8087",1483.46627946648
"8088",1470.39923476173
"8089",1487.43147996071
"8090",1497.69963369903
"8091",1505.30512088144
"8092",1495.95923334458
"8093",1498.37452495989
"8094",1493.45394081382
"8095",1521.06665405693
"8096",1497.72783728562
"8097",1507.2174095561
"8098",1491.64839380582
"8099",1508.19119740231
"8100",1484.26753724078
"8101",1524.90195558795
"8102",1509.35179303144
"8103",1529.6094418554
"8104",1507.84077878037
"8105",1493.87383865035
"8106",1485.37249591098
"8107",1484.16782419685
"8108",1509.66266487491
"8109",1541.90514315943
"8110",1539.22458182033
"8111",1486.89329815173
"8112",1504.88134651351
"8113",1503.56203784896
"8114",1492.64622576271
"8115",1480.53362621328
"8116",1491.76300893486
"8117",1506.34890682029
"8118",1490.58747968186
"8119",1508.23599089907
"8120",1486.69615193482
"8121",1508.80129202541
"8122",1499.0754663655
"8123",1492.67052121821
"8124",1493.15324018237
"8125",1502.088558236
"8126",1491.26917744026
"8127",1538.11472512277
"8128",1507.57170930595
"8129",1487.03622228814
"8130",1531.61058514656
"8131",1505.8625613425
"8132",1528.77388439325
"8133",1507.00119637038
"8134",1489.82623126885
"8135",1507.93949653344
"8136",1503.24891043647
"8137",1480.64769790435
"8138",1499.32618308464
"8139",1516.05267675608
"8140",1516.22884076296
"8141",1511.34889128832
"8142",1481.91122641964
"8143",1459.97079258027
"8144",1474.30279831868
"8145",1496.18497716361
"8146",1509.70149412322
"8147",1516.91649456844
"8148",1513.97859766272
"8149",1467.65129891907
"8150",1513.21561914749
"8151",1532.26781746114
"8152",1474.91368037354
"8153",1496.11014769644
"8154",1504.32607379124
"8155",1524.94813864558
"8156",1497.36184216713
"8157",1519.7493449259
"8158",1514.19770237106
"8159",1507.76621368746
"8160",1491.28211044117
"8161",1494.12604049381
"8162",1490.92194871831
"8163",1506.04777537599
"8164",1522.78875676807
"8165",1506.1054836362
"8166",1515.87853113913
"8167",1495.55670213291
"8168",1507.48799486483
"8169",1530.9458090453
"8170",1477.57165403329
"8171",1508.37778806312
"8172",1499.27215319918
"8173",1457.81723362677
"8174",1503.63453270315
"8175",1461.02351592446
"8176",1507.59526999975
"8177",1460.01100949165
"8178",1491.69898212784
"8179",1491.84275905556
"8180",1485.39421224431
"8181",1480.34896592221
"8182",1506.22702958619
"8183",1483.36649237977
"8184",1461.61236394447
"8185",1500.27527669042
"8186",1486.66439056387
"8187",1538.62516139461
"8188",1515.76226860135
"8189",1503.52133325062
"8190",1505.00670220004
"8191",1495.4367098337
"8192",1458.97518089223
"8193",1486.97628448389
"8194",1480.92033006792
"8195",1515.49645514018
"8196",1516.88804797372
"8197",1519.53468641576
"8198",1497.58922038937
"8199",1473.42928963353
"8200",1484.07591168247
"8201",1479.36988414456
"8202",1506.43273795787
"8203",1521.34157639284
"8204",1528.63303095461
"8205",1513.1700692781
"8206",1484.72477896381
"8207",1493.7220454838
"8208",1508.31486600009
"8209",1502.17576111006
"8210",1491.61337020779
"8211",1506.20364306273
"8212",1506.15491850029
"8213",1503.52337612539
"8214",1503.6983011243
"8215",1485.34237768392
"8216",1487.51865745836
"8217",1511.8023493535
"8218",1512.62977100116
"8219",1485.27079361252
"8220",1501.57316480713
"8221",1483.41801803187
"8222",1488.20551540957
"8223",1504.32801556838
"8224",1502.55801684964
"8225",1497.8107550738
"8226",1489.19554301138
"8227",1513.98579297606
"8228",1515.8337264891
"8229",1494.97523273817
"8230",1497.28200789548
"8231",1487.83433824301
"8232",1519.50431996775
"8233",1484.77392093727
"8234",1496.77878973118
"8235",1502.90206392789
"8236",1472.23382124699
"8237",1483.37238320808
"8238",1468.36531480679
"8239",1513.78040366214
"8240",1487.10779657548
"8241",1524.73170815781
"8242",1491.24105184297
"8243",1520.56113372428
"8244",1500.41693236572
"8245",1500.22100935534
"8246",1498.85378342149
"8247",1497.94575992261
"8248",1505.25055917098
"8249",1507.73310976039
"8250",1465.15244286249
"8251",1492.08046411755
"8252",1469.98755770738
"8253",1505.7225682899
"8254",1489.26354655876
"8255",1503.224723813
"8256",1519.50280576617
"8257",1508.64871043367
"8258",1504.02615890472
"8259",1516.22898906957
"8260",1530.60907612083
"8261",1522.58373819867
"8262",1491.28473650154
"8263",1528.43441183584
"8264",1519.14529215222
"8265",1481.40763579774
"8266",1455.5374088565
"8267",1477.22364924244
"8268",1482.20881943914
"8269",1488.27928463804
"8270",1501.03745756729
"8271",1513.20034626412
"8272",1482.25301935608
"8273",1500.78017665485
"8274",1528.8371090246
"8275",1507.654495409
"8276",1485.74454623692
"8277",1498.28830075361
"8278",1488.76609698155
"8279",1496.6309500106
"8280",1499.90386713442
"8281",1510.19587584208
"8282",1496.37810167788
"8283",1509.1619339627
"8284",1491.20196934281
"8285",1471.82865366235
"8286",1497.81137170879
"8287",1499.69659990684
"8288",1513.18587853696
"8289",1493.26628755037
"8290",1483.25702212833
"8291",1500.02433614433
"8292",1502.20829818622
"8293",1492.10237639666
"8294",1492.25812239129
"8295",1498.9394720879
"8296",1484.09211785841
"8297",1464.99131229404
"8298",1486.36823688847
"8299",1506.14960255248
"8300",1515.99847798786
"8301",1501.59516007989
"8302",1509.1099601519
"8303",1508.80956443678
"8304",1500.66402112021
"8305",1524.54269826628
"8306",1504.40042966594
"8307",1484.86638087367
"8308",1494.39894187339
"8309",1511.20555982864
"8310",1519.92751879781
"8311",1528.65075937441
"8312",1497.36130578
"8313",1520.76051335618
"8314",1524.250563607
"8315",1524.55340392575
"8316",1517.66983832315
"8317",1498.25549222315
"8318",1515.32232884244
"8319",1490.89692766731
"8320",1505.78813160224
"8321",1468.63199806661
"8322",1511.23485957962
"8323",1516.38783778085
"8324",1526.9622770615
"8325",1543.06283027484
"8326",1508.27717616166
"8327",1527.28969285355
"8328",1536.67887998514
"8329",1502.47089967162
"8330",1543.77862354264
"8331",1492.3389907714
"8332",1528.06831843646
"8333",1513.05288729318
"8334",1496.76062638796
"8335",1494.93782882424
"8336",1498.39296491962
"8337",1507.72759449218
"8338",1510.51392754584
"8339",1496.89340930086
"8340",1495.82872175973
"8341",1520.98548154079
"8342",1507.11056247208
"8343",1510.62858866592
"8344",1498.30305847046
"8345",1515.97824369856
"8346",1527.05259082178
"8347",1496.29678511418
"8348",1505.0008723059
"8349",1477.60282799226
"8350",1523.73763284565
"8351",1472.98631456996
"8352",1494.99721539461
"8353",1495.28270130981
"8354",1492.87798593274
"8355",1476.39178388361
"8356",1487.99195477881
"8357",1504.28275487802
"8358",1500.18092628501
"8359",1481.51118010631
"8360",1525.11698156512
"8361",1489.78295066344
"8362",1504.18556197936
"8363",1519.98573559241
"8364",1485.55440640883
"8365",1477.4838882971
"8366",1493.37639360016
"8367",1507.56856210994
"8368",1515.4698619876
"8369",1499.84358783191
"8370",1494.32287328255
"8371",1516.31706040046
"8372",1485.62960075079
"8373",1459.16303353552
"8374",1518.19772553081
"8375",1498.84350467452
"8376",1471.53467733364
"8377",1486.45643994684
"8378",1495.55818955224
"8379",1505.28636253783
"8380",1523.09082194016
"8381",1509.19405285864
"8382",1513.2417074748
"8383",1489.32239163222
"8384",1524.26677848537
"8385",1490.13043859369
"8386",1499.89824834959
"8387",1486.64910233974
"8388",1486.86546143286
"8389",1471.89288196806
"8390",1514.19679066796
"8391",1508.18780893182
"8392",1499.70011382255
"8393",1500.39156761746
"8394",1492.68576111084
"8395",1515.26167208498
"8396",1491.53862049637
"8397",1497.70611801751
"8398",1494.89123664264
"8399",1488.97382233274
"8400",1515.74835025038
"8401",1495.4384017123
"8402",1487.50113527626
"8403",1471.98459748921
"8404",1503.9297784443
"8405",1517.93991943113
"8406",1499.5040257103
"8407",1497.28294850601
"8408",1487.83873789798
"8409",1480.06805362218
"8410",1510.64180589568
"8411",1477.64186615017
"8412",1490.75118119037
"8413",1502.65552782005
"8414",1517.58293129371
"8415",1477.11775726201
"8416",1469.70650913112
"8417",1531.75240195154
"8418",1495.93085287323
"8419",1503.43633116934
"8420",1490.92324592765
"8421",1522.32382622039
"8422",1487.52645274715
"8423",1494.39842800617
"8424",1454.92989052006
"8425",1509.76778047338
"8426",1509.02502448643
"8427",1520.91719709645
"8428",1494.12848573242
"8429",1484.49992436689
"8430",1490.94582342005
"8431",1520.42038346904
"8432",1503.78377951591
"8433",1496.02148671233
"8434",1501.52269868605
"8435",1516.00143006405
"8436",1489.74296618056
"8437",1505.59930158593
"8438",1507.18451332557
"8439",1502.02278039242
"8440",1490.10911072847
"8441",1491.75851698204
"8442",1478.18358708025
"8443",1482.00587242545
"8444",1527.20120843319
"8445",1491.38957256007
"8446",1495.176398871
"8447",1507.86146470895
"8448",1534.08703615557
"8449",1519.12021809588
"8450",1501.31645305799
"8451",1519.66328835637
"8452",1478.54973550592
"8453",1533.21673140821
"8454",1491.60280470661
"8455",1498.75952220023
"8456",1519.84010718905
"8457",1500.32067794959
"8458",1490.59828775179
"8459",1464.25702716788
"8460",1500.09815079345
"8461",1495.2889586445
"8462",1527.71593442692
"8463",1495.22962665754
"8464",1482.43035518752
"8465",1497.81150652385
"8466",1521.42163196675
"8467",1522.49215936216
"8468",1512.33753571055
"8469",1498.83005175675
"8470",1523.30441383239
"8471",1532.53501705681
"8472",1513.9887953595
"8473",1505.5081640451
"8474",1492.8125319198
"8475",1513.02773071182
"8476",1516.39323182532
"8477",1515.72128356665
"8478",1479.73613284575
"8479",1495.09778232418
"8480",1529.63496414666
"8481",1505.18427935053
"8482",1464.59269622892
"8483",1534.61854335948
"8484",1485.15279074181
"8485",1498.80948540134
"8486",1515.42780349951
"8487",1499.2107779667
"8488",1525.64696172588
"8489",1488.50235896746
"8490",1494.33001156802
"8491",1501.21582274706
"8492",1504.4103753402
"8493",1506.3740736379
"8494",1495.95729744504
"8495",1497.56475855068
"8496",1506.40844067309
"8497",1502.41295564421
"8498",1511.80188108759
"8499",1511.68460324304
"8500",1519.98595092932
"8501",1467.15574165815
"8502",1514.42045841849
"8503",1480.62797338018
"8504",1517.17332794513
"8505",1505.38106894477
"8506",1499.13803201127
"8507",1480.32143982402
"8508",1481.5140493113
"8509",1501.21874457691
"8510",1530.65863849225
"8511",1497.95724880471
"8512",1478.03091770095
"8513",1495.25493085693
"8514",1490.31798664904
"8515",1473.22363433093
"8516",1514.48486152282
"8517",1483.08769572794
"8518",1506.40777589168
"8519",1492.75175429194
"8520",1483.50438578757
"8521",1510.10667136873
"8522",1512.13415311617
"8523",1503.09677136831
"8524",1531.92989104298
"8525",1506.59022440614
"8526",1490.11433006678
"8527",1502.62089611715
"8528",1526.72713635005
"8529",1480.93748455988
"8530",1527.42036522145
"8531",1495.27873258154
"8532",1512.12856331369
"8533",1478.87376943938
"8534",1470.99907420576
"8535",1474.65957948926
"8536",1493.05999283193
"8537",1469.99356432065
"8538",1505.73324991252
"8539",1452.98535069274
"8540",1508.90202015783
"8541",1509.62300068789
"8542",1487.64186198268
"8543",1491.69663710366
"8544",1516.08522498625
"8545",1520.52364970886
"8546",1475.59518180452
"8547",1516.96249756891
"8548",1484.10753287335
"8549",1533.56519809
"8550",1493.40987563852
"8551",1467.55761083577
"8552",1478.52249958349
"8553",1489.99402298638
"8554",1480.96944956377
"8555",1466.53942748733
"8556",1501.25833964605
"8557",1507.38478631414
"8558",1494.8573470329
"8559",1510.77646017856
"8560",1513.83873450231
"8561",1501.52302951775
"8562",1505.53567103703
"8563",1502.99895938029
"8564",1492.81034475276
"8565",1479.64221177224
"8566",1479.29475918789
"8567",1514.40610155861
"8568",1484.45950035964
"8569",1487.67776004754
"8570",1503.5402665515
"8571",1510.70080465089
"8572",1489.63482973644
"8573",1463.2264130826
"8574",1497.74335986733
"8575",1476.39898923962
"8576",1470.34854721135
"8577",1485.74469844247
"8578",1500.72613808059
"8579",1508.15396334706
"8580",1519.81279576946
"8581",1481.61694366581
"8582",1482.950337657
"8583",1495.6203325728
"8584",1506.72349711068
"8585",1515.30799148254
"8586",1511.90899717543
"8587",1484.17349568104
"8588",1506.8255831641
"8589",1472.59221551902
"8590",1498.71431406591
"8591",1513.22125493624
"8592",1496.8532488535
"8593",1477.94089386015
"8594",1518.71155990302
"8595",1473.52753834047
"8596",1505.39572758537
"8597",1496.55797055799
"8598",1494.94248009183
"8599",1467.61997052917
"8600",1520.26323214024
"8601",1498.00385618586
"8602",1483.39381696652
"8603",1479.09414602561
"8604",1495.30814556593
"8605",1484.02651321266
"8606",1491.53454735601
"8607",1522.60227609298
"8608",1496.02386418708
"8609",1482.09200753229
"8610",1491.05112807608
"8611",1482.57034664262
"8612",1501.12834941323
"8613",1485.68320576924
"8614",1494.05304903908
"8615",1486.03352533165
"8616",1489.32938153993
"8617",1497.28552136616
"8618",1506.35714098101
"8619",1524.68186356123
"8620",1496.39993147153
"8621",1496.56932881539
"8622",1497.56929535477
"8623",1499.11607182777
"8624",1495.89746155363
"8625",1489.88092735653
"8626",1505.08098315501
"8627",1494.26155493554
"8628",1515.3782843838
"8629",1473.91821257181
"8630",1510.41495865797
"8631",1502.36935863006
"8632",1510.14393023032
"8633",1474.62242516146
"8634",1499.3083872289
"8635",1510.01693924544
"8636",1504.05989550037
"8637",1507.25962570119
"8638",1483.00822507322
"8639",1501.37060521213
"8640",1498.34951430692
"8641",1460.20020319727
"8642",1485.68735974319
"8643",1480.9559923026
"8644",1483.12366054762
"8645",1501.46670735872
"8646",1512.05735789184
"8647",1481.34686419814
"8648",1495.7627950263
"8649",1499.99940506846
"8650",1503.5212032562
"8651",1516.18667084133
"8652",1522.72264215743
"8653",1511.91884357699
"8654",1510.26842016773
"8655",1476.16854515002
"8656",1525.52415728568
"8657",1523.39472816889
"8658",1474.27688123153
"8659",1511.23949197155
"8660",1492.61535361563
"8661",1498.31344720132
"8662",1505.37489995067
"8663",1499.4704057599
"8664",1461.4792698528
"8665",1489.4785474284
"8666",1470.63261933322
"8667",1511.72628841844
"8668",1497.89781446776
"8669",1487.53375213153
"8670",1510.86089095219
"8671",1511.08715559545
"8672",1492.6918331906
"8673",1516.12201259079
"8674",1511.4867015276
"8675",1520.69306295468
"8676",1483.55366887265
"8677",1459.85251282613
"8678",1498.33408016606
"8679",1476.57078534367
"8680",1504.26452956266
"8681",1505.72338330577
"8682",1477.80513713131
"8683",1484.30939642772
"8684",1515.42024599126
"8685",1490.64910672945
"8686",1475.89255388619
"8687",1507.73204354687
"8688",1507.01312325262
"8689",1516.4681764572
"8690",1493.3927739936
"8691",1519.71650385054
"8692",1489.65090786073
"8693",1512.37272477196
"8694",1510.02033311166
"8695",1497.63884063131
"8696",1500.57074327064
"8697",1482.6986527391
"8698",1507.57107212985
"8699",1485.06315307033
"8700",1511.62061242196
"8701",1504.3712819461
"8702",1504.06065583329
"8703",1501.22164229765
"8704",1502.8724801328
"8705",1460.50821825316
"8706",1535.50669476672
"8707",1539.75886750622
"8708",1507.92831695958
"8709",1490.43238163791
"8710",1510.45853224436
"8711",1520.09989789144
"8712",1486.66515501491
"8713",1495.17071502602
"8714",1492.02284166938
"8715",1507.24718938632
"8716",1500.83990100606
"8717",1513.44411332622
"8718",1479.53623191259
"8719",1492.0692740741
"8720",1533.77830992458
"8721",1492.01066162107
"8722",1464.03011669553
"8723",1496.20127482076
"8724",1502.5536758836
"8725",1511.17444533959
"8726",1497.24970563328
"8727",1498.47926767995
"8728",1506.87702176992
"8729",1515.73906764771
"8730",1499.20715213702
"8731",1497.2684730976
"8732",1490.95094095841
"8733",1512.65633342441
"8734",1531.92173743415
"8735",1523.82219950138
"8736",1498.54643952389
"8737",1501.07088911631
"8738",1493.52505928295
"8739",1527.29281260056
"8740",1515.29862867938
"8741",1521.287341768
"8742",1527.47389799272
"8743",1524.55577267881
"8744",1503.32939452996
"8745",1503.59539257754
"8746",1476.48655891315
"8747",1515.77918632731
"8748",1496.32087115822
"8749",1484.94495094999
"8750",1512.0152504794
"8751",1491.18216972823
"8752",1507.0423387779
"8753",1488.34653236023
"8754",1493.45312426301
"8755",1508.66044016548
"8756",1516.49153356306
"8757",1502.14583149032
"8758",1518.89529290646
"8759",1488.6133268789
"8760",1506.15142714745
"8761",1510.97466910809
"8762",1492.7825716573
